"","N","Accession","PG","Gene_Symbol","Protein_Name"
"1333",315,"IPI:IPI00910249.1",129,"COMP","cDNA FLJ59562, highly similar to Cartilage oligomeric matrix protein"
"1334",0,"IPI:IPI00028030.4",129,"COMP","Cartilage oligomeric matrix protein"
"1335",171,"IPI:IPI00749466.2",130,"CNDP1","cDNA FLJ61201, highly similar to Beta-Ala-His dipeptidase"
"1336",151,"IPI:IPI00064667.4",130,"CNDP1","Beta-Ala-His dipeptidase"
"1337",0,"IPI:IPI00642045.1",130,"CNDP1","14 kDa protein"
"1338",241,"IPI:IPI00007199.4",131,"SERPINA10","Protein Z-dependent protease inhibitor"
"1339",218,"IPI:IPI00746623.2",132,"HABP2","Hyaluronan-binding protein 2"
"1340",292,"IPI:IPI00299307.5",133,"MASP1","Isoform 1 of Mannan-binding lectin serine protease 1"
"1341",275,"IPI:IPI00152780.5",133,"ANO9","Isoform 1 of Anoctamin-9"
"1342",252,"IPI:IPI00290283.6",133,"MASP1","Isoform 2 of Mannan-binding lectin serine protease 1"
"1343",225,"IPI:IPI00924973.1",133,"MASP1","Isoform 4 of Mannan-binding lectin serine protease 1"
"1344",166,"IPI:IPI00925177.1",133,"MASP1","41 kDa protein"
"1345",0,"IPI:IPI00216882.4",133,"MASP1","Isoform 3 of Mannan-binding lectin serine protease 1"
"1346",0,"IPI:IPI00922523.1",133,"ANO9","Isoform 3 of Anoctamin-9"
"1347",0,"IPI:IPI00924706.1",133,"MASP1","Putative uncharacterized protein MASP1"
"1348",264,"IPI:IPI00909702.1",135,"PLTP","cDNA FLJ57173, highly similar to Phospholipid transfer protein"
"1349",196,"IPI:IPI00643034.3",135,"PLTP","Phospholipid transfer protein, isoform CRA_c"
"1350",0,"IPI:IPI00022733.3",135,"PLTP","45 kDa protein"
"1351",0,"IPI:IPI00217778.1",135,"PLTP","Isoform 2 of Phospholipid transfer protein"
"1352",296,"IPI:IPI00290856.4",136,"LYVE1","Lymphatic vessel endothelial hyaluronic acid receptor 1"
"1353",186,"IPI:IPI00657670.1",138,"APOC3","Apolipoprotein C-III variant 1"
"1354",0,"IPI:IPI00021857.1",138,"APOC3","Apolipoprotein C-III"
"1355",0,"IPI:IPI00657715.1",138,"APOC3","Putative uncharacterized protein APOC3"
"1356",290,"IPI:IPI00473011.3",139,"HBD","Hemoglobin subunit delta"
"1357",269,"IPI:IPI00939544.1",139,"HBG1","17 kDa protein"
"1358",173,"IPI:IPI00654755.3",139,"HBB","Hemoglobin subunit beta"
"1359",173,"IPI:IPI00657660.1",139,"HBD","15 kDa protein"
"1360",160,"IPI:IPI00884107.1",139,"HBB","Beta-globin gene from a thalassemia patient"
"1361",0,"IPI:IPI00217471.3",139,"HBE1","Hemoglobin subunit epsilon"
"1362",0,"IPI:IPI00220706.10",139,"HBG1;HBG2","Hemoglobin subunit gamma-1"
"1363",0,"IPI:IPI00554676.2",139,"HBG2","Hemoglobin subunit gamma-2"
"1364",0,"IPI:IPI00657703.1",139,"HBD","Putative uncharacterized protein HBD"
"1365",0,"IPI:IPI00657911.2",139,"HBG2","Gamma-globin"
"1366",0,"IPI:IPI00744503.1",139,"HBG1","17 kDa protein"
"1367",0,"IPI:IPI00749035.1",139,"HBG2","Gamma-G globin"
"1368",0,"IPI:IPI00791558.1",139,"HBD","Delta-globin B2 variant"
"1369",0,"IPI:IPI00796636.14",139,"HBB","Hemoglobin (Fragment)"
"1370",0,"IPI:IPI00815947.1",139,"HBB","Truncated beta-globin (Fragment)"
"1371",0,"IPI:IPI00829896.1",139,"HBD","Hemoglobin Lepore-Baltimore (Fragment)"
"1372",0,"IPI:IPI00853641.1",139,"HBE1","Putative uncharacterized protein HBE1"
"1373",0,"IPI:IPI00930351.1",139,"HBD","Hbbm fused globin protein (Fragment)"
"1374",0,"IPI:IPI00939160.1",139,"HBG2","Putative uncharacterized protein HBG2 (Fragment)"
"1375",0,"IPI:IPI00940370.1",139,"HBD","19 kDa protein"
"1376",179,"IPI:IPI00643948.2",140,"C1QB","Complement component 1, q subcomponent, B chain"
"1377",100,"IPI:IPI00477992.1",140,"C1QB","complement component 1, q subcomponent, B chain precursor"
"1378",281,"IPI:IPI00022331.1",141,"LCAT","Phosphatidylcholine-sterol acyltransferase"
"1379",411,"IPI:IPI00895858.1",142,"MMP2","matrix metalloproteinase 2 isoform b"
"1380",286,"IPI:IPI00880022.1",142,"MMP11","Matrix metallopeptidase 11 (Stromelysin 3), isoform CRA_b"
"1381",226,"IPI:IPI00027780.1",142,"MMP2","72 kDa type IV collagenase"
"1382",0,"IPI:IPI00306778.2",142,"MMP11","Stromelysin-3"
"1383",0,"IPI:IPI00878228.1",142,"MMP11","Putative uncharacterized protein MMP11"
"1384",329,"IPI:IPI00900302.1",143,"NCAM1","Isoform 4 of Neural cell adhesion molecule 1"
"1385",247,"IPI:IPI00795918.1",143,"NCAM1","Isoform 1 of Neural cell adhesion molecule 1"
"1386",241,"IPI:IPI00411478.3",143,"NCAM1","Isoform 5 of Neural cell adhesion molecule 1"
"1387",150,"IPI:IPI00913951.1",143,"NCAM1","Putative uncharacterized protein NCAM1"
"1388",0,"IPI:IPI00220737.1",143,"NCAM1","Isoform 3 of Neural cell adhesion molecule 1"
"1389",0,"IPI:IPI00385035.1",143,"NCAM1","Neural cell adhesion molecule (Fragment)"
"1390",0,"IPI:IPI00435020.3",143,"NCAM1","Isoform 2 of Neural cell adhesion molecule 1"
"1391",0,"IPI:IPI00900340.1",143,"NCAM1","Isoform 6 of Neural cell adhesion molecule 1"
"1392",0,"IPI:IPI00902968.1",143,"NCAM1","Putative uncharacterized protein NCAM1"
"1393",233,"IPI:IPI00021854.1",144,"APOA2","Apolipoprotein A-II"
"1394",191,"IPI:IPI00947235.1",146,"IGJ","Putative uncharacterized protein IGJ"
"1395",175,"IPI:IPI00178926.2",146,"IGJ","Immunoglobulin J chain"
"1396",221,"IPI:IPI00656092.1",147,"PRG4","Isoform F of Proteoglycan 4"
"1397",187,"IPI:IPI00656111.1",147,"PRG4","Isoform E of Proteoglycan 4"
"1398",174,"IPI:IPI00655927.1",147,"PRG4","Isoform B of Proteoglycan 4"
"1399",116,"IPI:IPI00024825.2",147,"PRG4","Isoform A of Proteoglycan 4"
"1400",76,"IPI:IPI00655976.1",147,"PRG4","Isoform C of Proteoglycan 4"
"1401",0,"IPI:IPI00655676.1",147,"PRG4","Isoform D of Proteoglycan 4"
"1402",258,"IPI:IPI00796463.2",150,"DOPEY2","Isoform 2 of Protein dopey-2"
"1403",218,"IPI:IPI00329775.7",150,"CPB2","Isoform 1 of Carboxypeptidase B2"
"1404",90,"IPI:IPI00952848.1",150,"CPB2","Putative uncharacterized protein CPB2"
"1405",0,"IPI:IPI00010604.4",150,"PLCE1","Isoform 1 of 1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase epsilon-1"
"1406",0,"IPI:IPI00103484.3",150,"EDARADD","Isoform A of Ectodysplasin-A receptor-associated adapter protein"
"1407",0,"IPI:IPI00152912.1",150,"EDARADD","Isoform B of Ectodysplasin-A receptor-associated adapter protein"
"1408",0,"IPI:IPI00166612.9",150,"CMYA5","Cardiomyopathy-associated protein 5"
"1409",0,"IPI:IPI00170979.1",150,"EVL","Isoform 2 of Ena/VASP-like protein"
"1410",0,"IPI:IPI00218245.1",150,"EVL","Isoform 1 of Ena/VASP-like protein"
"1411",0,"IPI:IPI00293057.5",150,"CPB2","Isoform 2 of Carboxypeptidase B2"
"1412",0,"IPI:IPI00294653.2",150,"DOPEY2","Isoform 1 of Protein dopey-2"
"1413",0,"IPI:IPI00307660.4",150,"PLCE1","phospholipase C, epsilon 1 isoform 2"
"1414",0,"IPI:IPI00440514.2",150,"CREB3L2","Isoform 3 of Cyclic AMP-responsive element-binding protein 3-like protein 2"
"1415",0,"IPI:IPI00791109.1",150,"PLCE1","Isoform 2 of 1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase epsilon-1"
"1416",0,"IPI:IPI00922599.1",150,"EVL","cDNA FLJ58489, highly similar to Ena/VASP-like protein"
"1417",0,"IPI:IPI00926976.1",150,"CREB3L2","Putative uncharacterized protein CREB3L2"
"1418",0,"IPI:IPI00939945.1",150,"CMYA5","Putative uncharacterized protein CMYA5"
"1419",0,"RRRRRIPI:IPI00167804.7",150,"OSBPL6","Isoform 3 of Oxysterol-binding protein-related protein 6"
"1420",0,"RRRRRIPI:IPI00220568.1",150,"OSBPL6","Isoform 1 of Oxysterol-binding protein-related protein 6"
"1421",0,"RRRRRIPI:IPI00384275.1",150,"OSBPL6","OSBPL6 protein"
"1422",0,"RRRRRIPI:IPI00385134.1",150,"OSBPL6","Isoform 2 of Oxysterol-binding protein-related protein 6"
"1423",0,"RRRRRIPI:IPI00645116.3",150,"ZNF12;PMS2L3","cDNA FLJ56568, highly similar to Homo sapiens zinc finger protein 12 (ZNF12), mRNA"
"1424",0,"RRRRRIPI:IPI00744776.2",150,"ZNF12","zinc finger protein 12 isoform b"
"1425",0,"RRRRRIPI:IPI00784651.7",150,"FADS1","fatty acid desaturase 1"
"1426",0,"RRRRRIPI:IPI00789184.1",150,"OSBPL6","Isoform 5 of Oxysterol-binding protein-related protein 6"
"1427",0,"RRRRRIPI:IPI00847759.2",150,"DENND4B","DENN domain-containing protein 4B"
"1428",0,"RRRRRIPI:IPI00871950.2",150,"ZNF12","73 kDa protein"
"1429",0,"RRRRRIPI:IPI00893263.2",150,"ZNF12","Zinc finger protein 12"
"1430",0,"RRRRRIPI:IPI00908339.2",150,"OSBPL6","Isoform 4 of Oxysterol-binding protein-related protein 6"
"1431",0,"RRRRRIPI:IPI00926423.2",150,"FADS1","Fatty acid desaturase 1"
"1432",0,"RRRRRIPI:IPI00953004.1",150,"PMS2L3","cDNA FLJ12629 fis, clone NT2RM4001828, moderately similar to ZINC FINGER PROTEIN 84"
"1433",0,"RRRRRIPI:IPI00953127.1",150,"PMS2L3","Putative uncharacterized protein DKFZp686O17118"
"1434",0,"RRRRRIPI:IPI00953590.1",150,"PMS2L3","Zinc finger protein 325"
"1435",245,"IPI:IPI00294713.4",151,"MASP2","Isoform 1 of Mannan-binding lectin serine protease 2"
"1436",158,"IPI:IPI00871597.1",151,"MASP2","21 kDa protein"
"1437",0,"IPI:IPI00306378.5",151,"MASP2","Isoform 2 of Mannan-binding lectin serine protease 2"
"1438",389,"IPI:IPI00941783.1",152,"PRSS1","27 kDa protein"
"1439",386,"IPI:IPI00011695.8",152,"PRSS2","Protease serine 2 isoform B"
"1440",346,"IPI:IPI00169276.3",152,"PRSS1","Putative trypsin-6"
"1441",341,"IPI:IPI00941500.1",152,"PRSS3","Putative uncharacterized protein PRSS3 (Fragment)"
"1442",338,"IPI:IPI00946754.1",152,"PRSS1","Protease serine 1"
"1443",327,"IPI:IPI00945846.1",152,"PRSS1","28 kDa protein"
"1444",302,"IPI:IPI00015614.4",152,"PRSS3","Isoform A of Trypsin-3"
"1445",276,"IPI:IPI00385250.1",152,"PRSS3","Protease serine 4 isoform B"
"1446",233,"IPI:IPI00935215.2",152,"PRSS1","Putative uncharacterized protein PRSS1 (Fragment)"
"1447",187,"IPI:IPI00011694.1",152,"PRSS1","Trypsin-1"
"1448",176,"IPI:IPI00220839.4",152,"PRSS3","Isoform B of Trypsin-3"
"1449",176,"IPI:IPI00952820.1",152,"TMPRSS13","Putative uncharacterized protein TMPRSS13 (Fragment)"
"1450",112,"IPI:IPI00815665.1",152,"PRSS1","PRSS1 protein"
"1451",0,"IPI:IPI00000848.4",152,"TMPRSS13","Isoform 1 of Transmembrane protease, serine 13"
"1452",0,"IPI:IPI00012505.6",152,"TMPRSS13","Isoform 3 of Transmembrane protease, serine 13"
"1453",0,"IPI:IPI00554441.1",152,"TMPRSS13","Isoform 2 of Transmembrane protease, serine 13"
"1454",0,"IPI:IPI00843764.2",152,"PRSS3","Isoform C of Trypsin-3"
"1455",0,"IPI:IPI00872703.1",152,"TMPRSS13","transmembrane protease, serine 13"
"1456",0,"IPI:IPI00879093.1",152,"-","20 kDa protein"
"1457",0,"IPI:IPI00939372.1",152,"TMPRSS13","63 kDa protein"
"1458",0,"IPI:IPI00942788.1",152,"TMPRSS13","TMPRSS13 protein"
"1459",0,"IPI:IPI00943015.1",152,"TMPRSS13","Putative uncharacterized protein TMPRSS13 (Fragment)"
"1460",455,"IPI:IPI00952656.1",153,"TNC","Putative uncharacterized protein TNC"
"1461",305,"IPI:IPI00952800.1",153,"TNC","Putative uncharacterized protein TNC"
"1462",153,"IPI:IPI00220214.1",153,"TNC","Isoform 5 of Tenascin"
"1463",0,"IPI:IPI00031008.1",153,"TNC","Isoform 1 of Tenascin"
"1464",0,"IPI:IPI00220211.1",153,"TNC","Isoform 2 of Tenascin"
"1465",0,"IPI:IPI00220212.1",153,"TNC","Isoform 3 of Tenascin"
"1466",0,"IPI:IPI00220213.1",153,"TNC","Isoform 4 of Tenascin"
"1467",0,"IPI:IPI00220216.1",153,"TNC","Isoform 6 of Tenascin"
"1468",0,"IPI:IPI00867560.2",153,"TNC","TNC protein"
"1469",0,"IPI:IPI00908788.1",153,"TNC","cDNA FLJ60213, highly similar to Tenascin"
"1470",0,"IPI:IPI00952584.1",153,"TNC","Putative uncharacterized protein TNC"
"1471",0,"IPI:IPI00952722.1",153,"TNC","Putative uncharacterized protein TNC"
"1472",194,"IPI:IPI00007240.2",155,"F13B","Coagulation factor XIII B chain"
"1473",322,"IPI:IPI00514285.2",156,"PTGDS","Prostaglandin D2 synthase 21kDa"
"1474",302,"IPI:IPI00513767.2",156,"PTGDS","Prostaglandin D2 synthase 21kDa"
"1475",0,"IPI:IPI00013179.1",156,"PTGDS","Prostaglandin-H2 D-isomerase"
"1476",0,"IPI:IPI00514208.1",156,"PTGDS","Prostaglandin D2 synthase 21kDa"
"1477",331,"IPI:IPI00640981.3",157,"UBR4","Isoform 4 of E3 ubiquitin-protein ligase UBR4"
"1478",313,"IPI:IPI00843999.2",157,"UBR4","Isoform 1 of E3 ubiquitin-protein ligase UBR4"
"1479",188,"IPI:IPI00296176.2",157,"F9","Coagulation factor IX"
"1480",0,"IPI:IPI00180305.7",157,"UBR4","Isoform 5 of E3 ubiquitin-protein ligase UBR4"
"1481",0,"IPI:IPI00646605.3",157,"UBR4","Isoform 3 of E3 ubiquitin-protein ligase UBR4"
"1482",0,"IPI:IPI00746934.2",157,"UBR4","Isoform 2 of E3 ubiquitin-protein ligase UBR4"
"1483",0,"IPI:IPI00816532.1",157,"F9","Coagulation factor IX (Fragment)"
"1484",348,"IPI:IPI00909039.1",158,"ICAM1","cDNA FLJ53671, highly similar to Intercellular adhesion molecule 1"
"1485",310,"IPI:IPI00910734.2",158,"ICAM1","cDNA FLJ53641, highly similar to Intercellular adhesion molecule 1"
"1486",305,"IPI:IPI00642425.1",158,"ICAM1","Intercelular adhesion molecule 1"
"1487",0,"IPI:IPI00008494.4",158,"ICAM1","Intercellular adhesion molecule 1"
"1488",184,"IPI:IPI00847381.1",161,"SEPP1","selenoprotein P isoform 2"
"1489",0,"IPI:IPI00029061.3",161,"SEPP1","Selenoprotein P"
"1490",259,"IPI:IPI00795055.1",164,"C1RL","cDNA FLJ14022 fis, clone HEMBA1003538, weakly similar to COMPLEMENT C1R COMPONENT"
"1491",184,"IPI:IPI00009793.4",164,"C1RL","Complement C1r subcomponent-like protein"
"1492",175,"IPI:IPI00872573.2",164,"C1RL","48 kDa protein"
"1493",0,"IPI:IPI00441082.1",164,"C1RL","C1RL protein (Fragment)"
"1494",0,"IPI:IPI00795931.1",164,"C1RL","12 kDa protein"
"1495",345,"IPI:IPI00914842.2",165,"NRP2","Isoform A0 of Neuropilin-2"
"1496",268,"IPI:IPI00168388.1",165,"SRP68","Isoform 1 of Signal recognition particle 68 kDa protein"
"1497",259,"IPI:IPI00032293.1",165,"CST3","Cystatin-C"
"1498",205,"IPI:IPI00301618.7",165,"SDCCAG1","Isoform 1 of Serologically defined colon cancer antigen 1"
"1499",0,"IPI:IPI00029693.2",165,"NRP2","Isoform A22 of Neuropilin-2"
"1500",0,"IPI:IPI00102936.3",165,"SRP68","Isoform 2 of Signal recognition particle 68 kDa protein"
"1501",0,"IPI:IPI00218781.2",165,"NRP2","Isoform A17 of Neuropilin-2"
"1502",0,"IPI:IPI00300890.2",165,"NRP2","neuropilin 2 isoform 4 precursor"
"1503",0,"IPI:IPI00300891.4",165,"NRP2","neuropilin 2 isoform 5 precursor"
"1504",0,"IPI:IPI00386885.1",165,"SRP68","cDNA FLJ14414 fis, clone HEMBA1004847, highly similar to SIGNAL RECOGNITION PARTICLE 68 KD PROTEIN"
"1505",0,"RRRRRIPI:IPI00022875.2",165,"RPRM","Protein reprimo"
"1506",0,"RRRRRIPI:IPI00023649.3",165,"SBNO1","Isoform 1 of Protein strawberry notch homolog 1"
"1507",0,"RRRRRIPI:IPI00879053.1",165,"SBNO1","Isoform 4 of Protein strawberry notch homolog 1"
"1508",0,"RRRRRIPI:IPI00879170.1",165,"SBNO1","Isoform 2 of Protein strawberry notch homolog 1"
"1509",0,"RRRRRIPI:IPI00879441.1",165,"SBNO1","Isoform 3 of Protein strawberry notch homolog 1"
"1510",304,"IPI:IPI00165972.3",167,"CFD","Complement factor D preproprotein"
"1511",484,"IPI:IPI00216641.1",168,"CNTN1","Isoform 2 of Contactin-1"
"1512",186,"IPI:IPI00029751.1",168,"CNTN1","Isoform 1 of Contactin-1"
"1513",219,"IPI:IPI00027482.1",169,"SERPINA6","Corticosteroid-binding globulin"
"1514",415,"IPI:IPI00451625.1",170,"CRTAC1","Isoform 2 of Cartilage acidic protein 1"
"1515",334,"IPI:IPI00451626.1",170,"CRTAC1","Isoform 3 of Cartilage acidic protein 1"
"1516",92,"IPI:IPI00451624.1",170,"CRTAC1","Isoform 1 of Cartilage acidic protein 1"
"1517",424,"IPI:IPI00018810.1",171,"OASL","Isoform p56 of 59 kDa 2'-5'-oligoadenylate synthetase-like protein"
"1518",289,"RRRRRIPI:IPI00397927.1",171,"FLJ46347","Uncharacterized protein FLJ46347"
"1519",282,"IPI:IPI00301360.1",171,"TP63","Isoform 1 of Tumor protein 63"
"1520",171,"IPI:IPI00940791.1",171,"TTR","20 kDa protein"
"1521",122,"IPI:IPI00855916.1",171,"-","Transthyretin"
"1522",0,"IPI:IPI00022432.1",171,"TTR","Transthyretin"
"1523",0,"IPI:IPI00102069.5",171,"EIF3M","Eukaryotic translation initiation factor 3 subunit M"
"1524",0,"IPI:IPI00184272.1",171,"TP63","Isoform 5 of Tumor protein 63"
"1525",0,"IPI:IPI00218116.3",171,"OASL","Isoform p30 of 59 kDa 2'-5'-oligoadenylate synthetase-like protein"
"1526",0,"IPI:IPI00218200.8",171,"BCAP31","B-cell receptor-associated protein 31"
"1527",0,"IPI:IPI00513733.1",171,"TP63","Isoform 12 of Tumor protein 63"
"1528",0,"IPI:IPI00514017.1",171,"TP63","Isoform 11 of Tumor protein 63"
"1529",0,"IPI:IPI00514155.1",171,"TP63","Isoform 3 of Tumor protein 63"
"1530",0,"IPI:IPI00514298.1",171,"TP63","Isoform 2 of Tumor protein 63"
"1531",0,"IPI:IPI00514384.1",171,"TP63","Isoform 9 of Tumor protein 63"
"1532",0,"IPI:IPI00514807.1",171,"TP63","Isoform 7 of Tumor protein 63"
"1533",0,"IPI:IPI00514871.1",171,"TP63","Isoform 10 of Tumor protein 63"
"1534",0,"IPI:IPI00639976.1",171,"BCAP31","Putative uncharacterized protein BCAP31"
"1535",0,"IPI:IPI00640444.1",171,"BCAP31","Putative uncharacterized protein BCAP31"
"1536",0,"IPI:IPI00641554.1",171,"BCAP31","Putative uncharacterized protein BCAP31"
"1537",0,"IPI:IPI00642984.2",171,"BCAP31","B-cell receptor-associated protein 31 isoform a"
"1538",0,"IPI:IPI00646384.1",171,"TTR","13 kDa protein"
"1539",0,"IPI:IPI00646739.1",171,"BCAP31","Putative uncharacterized protein BCAP31"
"1540",0,"RRRRRIPI:IPI00060149.2",171,"IRAK1","interleukin-1 receptor-associated kinase 1 isoform 3"
"1541",0,"RRRRRIPI:IPI00293652.1",171,"IRAK1","Isoform 1 of Interleukin-1 receptor-associated kinase 1"
"1542",0,"RRRRRIPI:IPI00385328.2",171,"IRAK1","76 kDa protein"
"1543",0,"RRRRRIPI:IPI00472717.1",171,"IRAK1","Isoform 2 of Interleukin-1 receptor-associated kinase 1"
"1544",0,"RRRRRIPI:IPI00646038.1",171,"IRAK1","Putative uncharacterized protein IRAK1"
"1545",0,"RRRRRIPI:IPI00894401.1",171,"IRAK1","Putative uncharacterized protein IRAK1"
"1546",0,"RRRRRIPI:IPI00940703.1",171,"IRAK1","Isoform 3 of Interleukin-1 receptor-associated kinase 1"
"1547",410,"IPI:IPI00645213.1",174,"APOM","Apolipoprotein M, isoform CRA_a"
"1548",299,"IPI:IPI00514397.1",174,"APOM","Apolipoprotein M"
"1549",210,"IPI:IPI00030739.1",174,"APOM","Apolipoprotein M"
"1550",398,"IPI:IPI00023728.1",175,"GGH","Gamma-glutamyl hydrolase"
"1551",356,"IPI:IPI00909594.1",177,"C7","cDNA FLJ58413, highly similar to Complement component C7"
"1552",290,"IPI:IPI00953983.1",184,"F7","cDNA FLJ55738, highly similar to Coagulation factor VII"
"1553",254,"IPI:IPI00798065.1",184,"F7","Isoform B of Coagulation factor VII"
"1554",205,"IPI:IPI00329555.2",184,"F7","Isoform A of Coagulation factor VII"
"1555",296,"IPI:IPI00749187.1",185,"NRP1","neuropilin 1 isoform c"
"1556",247,"IPI:IPI00299594.2",185,"NRP1","Isoform 1 of Neuropilin-1"
"1557",221,"IPI:IPI00939515.1",185,"NRP1","Neuropilin 1"
"1558",203,"IPI:IPI00639917.1",185,"NRP1","Neuropilin 1"
"1559",0,"IPI:IPI00165438.2",185,"NRP1","Muscle type neuropilin 1"
"1560",0,"IPI:IPI00607733.3",185,"NRP1","Isoform 2 of Neuropilin-1"
"1561",0,"IPI:IPI00643127.4",185,"NRP1","Putative uncharacterized protein DKFZp686A03134"
"1562",0,"IPI:IPI00646134.3",185,"NRP1","Neuropilin 1"
"1563",288,"IPI:IPI00216065.3",186,"PROZ","Isoform 2 of Vitamin K-dependent protein Z"
"1564",0,"IPI:IPI00027843.1",186,"PROZ","Isoform 1 of Vitamin K-dependent protein Z"
"1565",248,"IPI:IPI00382750.1",187,"GNPTG","Similar to protein kinase C substrate"
"1566",0,"IPI:IPI00000137.1",187,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma"
"1567",338,"IPI:IPI00022389.1",188,"CRP","Isoform 1 of C-reactive protein"
"1568",285,"IPI:IPI00218876.3",188,"CRP","Isoform 2 of C-reactive protein"
"1569",269,"IPI:IPI00642842.1",188,"CRP","C-reactive protein, pentraxin-related"
"1570",339,"IPI:IPI00018219.1",189,"TGFBI","Transforming growth factor-beta-induced protein ig-h3"
"1571",266,"IPI:IPI00940091.1",189,"TGFBI","60 kDa protein"
"1572",0,"IPI:IPI00556324.1",189,"TGFBI","Transforming growth factor, beta-induced, 68kDa variant (Fragment)"
"1573",0,"IPI:IPI00873923.1",189,"TGFBI","Transforming growth factor, beta-induced, 68kDa, isoform CRA_a"
"1574",334,"IPI:IPI00020091.1",190,"ORM2","Alpha-1-acid glycoprotein 2"
"1575",337,"IPI:IPI00930068.1",192,"B2M","Beta-2-microglobulin"
"1576",306,"RRRRRIPI:IPI00641428.1",192,"C14orf102","hypothetical protein LOC55051 isoform 1"
"1577",253,"RRRRRIPI:IPI00477539.3",192,"C14orf102","UPF0614 protein C14orf102"
"1578",205,"IPI:IPI00796379.2",192,"B2M","cDNA FLJ57067, highly similar to Beta-2-microglobulin"
"1579",183,"IPI:IPI00004656.3",192,"B2M","Beta-2-microglobulin"
"1580",183,"IPI:IPI00941461.1",192,"B2M","Beta-2-microglobulin"
"1581",0,"RRRRRIPI:IPI00303565.4",192,"C14orf102","hypothetical protein LOC55051 isoform 2"
"1582",194,"IPI:IPI00007917.5",194,"COLEC10","Collectin-10"
"1583",407,"IPI:IPI00878576.4",196,"ENPP2","Isoform 3 of Ectonucleotide pyrophosphatase/phosphodiesterase family member 2"
"1584",173,"IPI:IPI00303210.3",196,"ENPP2","Isoform 2 of Ectonucleotide pyrophosphatase/phosphodiesterase family member 2"
"1585",0,"IPI:IPI00156171.2",196,"ENPP2","Isoform 1 of Ectonucleotide pyrophosphatase/phosphodiesterase family member 2"
"1586",334,"IPI:IPI00185038.3",197,"DUOX1","Isoform 1 of Dual oxidase 1"
"1587",255,"IPI:IPI00759542.1",197,"TTN","Isoform 8 of Titin"
"1588",241,"IPI:IPI00759754.1",197,"TTN","Isoform 1 of Titin"
"1589",219,"IPI:IPI00179357.2",197,"TTN","Isoform 7 of Titin"
"1590",153,"IPI:IPI00375499.2",197,"TTN","titin isoform novex-2"
"1591",141,"IPI:IPI00759613.2",197,"TTN","titin isoform N2-A"
"1592",136,"IPI:IPI00023283.3",197,"TTN","Isoform 2 of Titin"
"1593",135,"IPI:IPI00759637.1",197,"TTN","Isoform 4 of Titin"
"1594",0,"IPI:IPI00375498.2",197,"TTN","titin isoform novex-1"
